1460985617.89,0.0,0.0,0.0,0.0,0.0,0.3
1460985617.89,0.0,0.0,0.0,0.0,0.0,0.3
1460985617.89,0.0,0.0,0.0,0.0,0.0,-1.83972233794e-05
1460985617.9,0.0,0.0,0.0,0.017753,-0.006336,0.302302778787
1460985617.9,0.0,0.0,0.0,7.27884065716e-05,-2.59779949326e-05,0.302134585806
1460985617.91,0.0,0.0,0.0,-7.08698040873e-05,2.52932506448e-05,0.00194839883215
1460985617.91,0.0,0.0,0.0,0.015414,-0.005965,0.304365772283
1460985617.92,0.0,0.0,0.0,6.35045114467e-05,-2.45753477864e-05,0.00428073382221
1460985617.92,0.0,0.0,0.0,0.0134224382971,-0.00564117649165,0.306582833431
1460985617.92,0.0,0.0,0.0,5.35601104814e-05,-2.25020784542e-05,0.30647343606
1460985617.93,0.0,0.0,0.0,-5.34516769762e-05,2.24565225504e-05,0.306345565317
1460985617.93,0.0,0.0,0.0,0.0,0.0,0.00619785296691
1460985617.94,0.0,0.0,0.0,-0.003608,-0.000445,0.00875450265282
1460985617.94,0.0,0.0,0.0,-0.0196659812109,0.00480865891384,0.311283277099
1460985617.95,0.0,0.0,0.0,-8.35087941893e-05,2.7365934426e-05,0.310644143799
1460985617.95,0.0,0.0,0.0,0.000103596634144,-2.53679140259e-05,0.00997701843185
1460985617.96,0.0,0.0,0.0,-0.017319,0.004504,0.312413995605
1460985617.96,0.0,0.0,0.0,-9.13744367193e-05,2.37629460698e-05,0.311641468538
1460985617.97,0.0,0.0,0.0,9.19055180696e-05,-2.39010597255e-05,0.0108418483474
1460985617.97,0.0,0.0,0.0,-0.01464,0.004031,0.313113924212
1460985617.98,0.0,0.0,0.0,-7.63698116366e-05,2.1027780786e-05,0.0122145075757
1460985617.98,0.0,0.0,0.0,-0.0121526148311,0.0035746926492,0.314477926282
1460985617.99,0.0,0.0,0.0,-6.37489552833e-05,1.87441736058e-05,0.313572245889
1460985617.99,0.0,0.0,0.0,6.47644953801e-05,-1.90427739482e-05,0.0126407954729
1460985618.0,0.0,0.0,0.0,-0.010057,0.003196,0.314796527221
1460985618.0,0.0,0.0,0.0,-5.18645747649e-05,1.6481970861e-05,0.313818136276
1460985618.01,0.0,0.0,0.0,5.08203809371e-05,-1.61501379611e-05,0.0128174160602
1460985618.01,0.0,0.0,0.0,-0.008105,0.002827,0.314909770153
1460985618.02,0.0,0.0,0.0,-4.17750410626e-05,1.45710106211e-05,0.313870373267
1460985618.03,0.0,0.0,0.0,4.17654792545e-05,-1.45676754908e-05,0.0128081768431
1460985618.03,0.0,0.0,0.0,-0.006333,0.002491,0.314817916492
1460985618.04,0.0,0.0,0.0,-3.26985253242e-05,1.28615232248e-05,0.0136912893983
1460985618.04,0.0,0.0,0.0,-0.00473659478351,0.00215686050935,0.315723133857
1460985618.05,0.0,0.0,0.0,-2.44956416401e-05,1.11437195721e-05,0.314635296731
1460985618.05,0.0,0.0,0.0,2.43166777749e-05,-1.1062304145e-05,0.313525675404
1460985618.06,0.0,0.0,0.0,0.0,0.0,0.312394078801
1460985618.06,0.0,0.0,0.0,0.0,0.0,0.0112404682777
1460985618.07,0.0,0.0,0.0,-0.003409,0.00186,0.313154556728
1460985618.07,0.0,0.0,0.0,-1.76753348198e-05,9.64391984889e-06,0.0119201894742
1460985618.08,0.0,0.0,0.0,-0.00222953781741,0.00155347237911,0.313754839052
1460985618.08,0.0,0.0,0.0,-1.16260905562e-05,8.08704029341e-06,0.312448417875
1460985618.09,0.0,0.0,0.0,1.16101858239e-05,-8.07597705506e-06,0.0111219564255
1460985618.09,0.0,0.0,0.0,-0.001318,0.001307,0.312904490785
1460985618.1,0.0,0.0,0.0,-6.76839741755e-06,6.71190851649e-06,0.0115702030725
1460985618.1,0.0,0.0,0.0,-0.000570132403893,0.0010811897207,0.313358581222
1460985618.11,0.0,0.0,0.0,-2.96024052045e-06,5.58187467287e-06,0.312033053507
1460985618.11,0.0,0.0,0.0,2.90482257673e-06,-5.477377753e-06,0.0106890776557
1460985618.12,0.0,0.0,0.0,1.1e-05,0.000898,0.312460934762
1460985618.12,0.0,0.0,0.0,5.5736145041e-08,4.55009620425e-06,0.31115788674
1460985618.13,0.0,0.0,0.0,-5.66316532649e-08,-4.62320223926e-06,0.0098350947383
1460985618.13,0.0,0.0,0.0,0.000475,0.000737,0.311595384522
1460985618.14,0.0,0.0,0.0,2.41766107374e-06,3.75119202388e-06,0.310267009046
1460985618.14,0.0,0.0,0.0,-2.45812207639e-06,-3.81397046379e-06,0.00891897188745
1460985618.15,0.0,0.0,0.0,0.000845,0.000602,0.310668016749
1460985618.15,0.0,0.0,0.0,4.39878678659e-06,3.1338102314e-06,0.309257916471
1460985618.16,0.0,0.0,0.0,-4.36190443099e-06,-3.10753428102e-06,0.00782923968293
1460985618.16,0.0,0.0,0.0,0.001131,0.000485,0.30949043488
1460985618.17,0.0,0.0,0.0,5.65248044971e-06,2.42391955624e-06,0.00812032124478
1460985618.17,0.0,0.0,0.0,0.000949468207345,0.000516056658322,0.309155138857
1460985618.18,0.0,0.0,0.0,3.77699541252e-06,2.05082140848e-06,0.307796262495
1460985618.18,0.0,0.0,0.0,-3.88687076287e-06,-2.1104811899e-06,0.00642793764264
1460985618.19,0.0,0.0,0.0,0.016771,-0.004506,0.307474674796
1460985618.19,0.0,0.0,0.0,6.86947299806e-05,-1.84567678309e-05,0.30604458562
1460985618.19,0.0,0.0,0.0,-6.738200304e-05,1.81040668832e-05,0.00460614669794
1460985618.2,0.0,0.0,0.0,0.030878,-0.009554,0.305585856156
1460985618.2,0.0,0.0,0.0,0.000122950650085,-3.80423120317e-05,0.304158751666
1460985618.21,0.0,0.0,0.0,-0.000124367371218,3.84806614618e-05,0.302723326239
1460985618.21,0.0,0.0,0.0,0.0,0.0,0.00127996571838
1460985618.21,0.0,0.0,0.0,0.012831,-0.004605,0.302292339898
1460985618.22,0.0,0.0,0.0,5.12697815885e-05,-1.84005412061e-05,0.300889380682
1460985618.22,0.0,0.0,0.0,-5.20617633512e-05,1.86847806276e-05,-0.00052208908613
1460985618.23,0.0,0.0,0.0,-0.004168,0.000545,0.300486403405
1460985618.23,0.0,0.0,0.0,-1.66760742864e-05,2.18053274618e-06,0.299076551721
1460985618.23,0.0,0.0,0.0,1.66011563071e-05,-2.17073660925e-06,-0.00234112383237
1460985618.24,0.0,0.0,0.0,-0.020012,0.005732,0.298801284658
1460985618.24,0.0,0.0,0.0,-7.97646517996e-05,2.28468411011e-05,-0.00246642531051
1460985618.25,0.0,0.0,0.0,-0.0343828013399,0.0107757424186,0.29870090952
1460985618.25,0.0,0.0,0.0,-0.000143080980884,4.4833203127e-05,0.297357278104
1460985618.26,0.0,0.0,0.0,0.000135256762602,-4.23815511647e-05,-0.00399419937154
1460985618.26,0.0,0.0,0.0,-0.03103,0.010375,0.297177790704
1460985618.26,0.0,0.0,0.0,-0.000123959525164,4.14463446205e-05,0.295934074067
1460985618.27,0.0,0.0,0.0,0.000127379014839,-4.25896641622e-05,-0.00531946158947
1460985618.27,0.0,0.0,0.0,-0.011683,0.00481,0.295988870548
1460985618.28,0.0,0.0,0.0,-4.65113181222e-05,1.91491432139e-05,-0.00511118633524
1460985618.28,0.0,0.0,0.0,0.0062658014444,-0.000789268590908,0.296191811732
1460985618.28,0.0,0.0,0.0,2.592323738e-05,-3.20966277256e-06,0.294972692926
1460985618.29,0.0,0.0,0.0,-2.57203275692e-05,3.1845396733e-06,-0.00625660757386
1460985618.29,0.0,0.0,0.0,0.022952,-0.006299,0.29504446283
1460985618.3,0.0,0.0,0.0,9.39689516767e-05,-2.57890565794e-05,0.29386860999
1460985618.3,0.0,0.0,0.0,-9.22592570983e-05,2.53198440424e-05,-0.00731685968836
1460985618.3,0.0,0.0,0.0,0.021508,-0.006351,0.29391215485
1460985618.31,0.0,0.0,0.0,8.58139464141e-05,-2.53396119433e-05,0.292728231581
1460985618.31,0.0,0.0,0.0,-8.40690221622e-05,2.48243611564e-05,-0.00846439631398
1460985618.32,0.0,0.0,0.0,0.01932,-0.006122,0.292667366427
1460985618.32,0.0,0.0,0.0,7.83497526453e-05,-2.48269764852e-05,-0.00865270961724
1460985618.32,0.0,0.0,0.0,0.0172511515164,-0.00586659935731,0.292322455989
1460985618.33,0.0,0.0,0.0,6.81449939257e-05,-2.31673312682e-05,0.290921095649
1460985618.33,0.0,0.0,0.0,-7.11892489218e-05,2.42022901096e-05,-0.0104884775286
1460985618.34,0.0,0.0,0.0,0.015501,-0.005658,0.290408603015
