2012-03-17 21:44:36 +0000,1,0.05,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,0.06834412,-0.6438751,-0.7834625,0.07339478,-51.72061,-23.65387,174.8859,187.0147,10,-0.05456737,-0.06638781,-0.1529531,0.1996213,0.04813216,0.7116723,-0.04018459,-0.07804985,-0.1535369,0.02453912,-0.04053297,-0.003738093,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:36 +0000,2,0.1,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,0.03652954,-0.6968994,-0.7777863,0.416748,-51.51319,-24.15265,174.8859,187.0147,10,-0.1794483,-0.1459615,-0.002765693,0.1996213,0.04813216,0.7116723,-0.04018459,-0.07804985,-0.1535369,0.02453912,-0.04053297,-0.003738093,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:36 +0000,3,0.15,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,0.01806641,-0.6373138,-0.7952423,-0.2012939,-51.72061,-24.50891,174.8859,187.0147,10,-0.3263022,-0.09168412,-0.04202362,0.1959627,0.03661085,0.6907005,-0.3119431,-0.1033608,-0.04258577,-0.01039108,0.006629852,-0.04066015,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,4,0.2,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,0.01167297,-0.6564941,-0.8298187,-0.5446625,-51.51319,-24.72269,174.8859,187.0147,10,-0.05755677,-0.1150624,-0.0541149,0.1922714,0.03220057,0.6782634,-0.04321693,-0.1267512,-0.05466256,-0.02099498,0.01692236,-0.02047674,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,5,0.25,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,0.03416443,-0.6501007,-0.7818451,0.004714966,-51.09835,-25.15018,174.8859,187.0147,10,-0.05755677,-0.1150624,-0.0541149,0.1922714,0.03220057,0.6782634,-0.04321693,-0.1267512,-0.05466256,-0.02099498,0.01692236,-0.02047674,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,6,0.3,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,0.02355957,-0.6044617,-0.8087921,0.07338715,-51.02921,-25.6489,174.8859,187.0147,10,-0.01176478,-0.1071206,0.09562825,0.1867264,0.02560015,0.6719276,0.0028051,-0.1188593,0.09507103,-0.002134522,-0.01378052,-0.007000911,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,7,0.35,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,-0.002243042,-0.6073456,-0.7567596,-0.2699661,-50.26866,-26.14764,174.8859,187.0147,10,-0.01176478,-0.1071206,0.09562825,0.1867264,0.02560015,0.6719276,0.0028051,-0.1188593,0.09507103,-0.002134522,-0.01378052,-0.007000911,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,8,0.4,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,-1.525879e-05,-0.6302643,-0.7557068,-1.162704,-49.36983,-26.93143,172.8859,185.0147,10,-0.3023053,-0.2732928,0.06243781,0.1941894,0.008474006,0.6669621,-0.2877494,-0.2850394,0.061892,-0.004109768,-0.002018723,-0.03570433,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,9,0.45,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,-0.0219574,-0.5899811,-0.8351135,-2.19278,-48.74757,-27.28766,170.8859,183.0147,10,-0.2110867,-0.3383213,0.08959806,0.1991634,-0.007578036,0.6501632,-0.1965378,-0.3500744,0.08906395,-0.003001258,0.006729279,0.01240809,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,10,0.5,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,-0.04194641,-0.6088409,-0.7936554,-2.398804,-48.67843,-27.35892,168.8859,181.0147,10,-0.1900653,-0.1142078,-0.007418502,0.2032199,-0.02066265,0.6393237,-0.1755315,-0.1259653,-0.007945087,-0.006582258,0.005695153,-0.02791778,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,11,0.55,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,-0.04864502,-0.5848999,-0.7801971,-2.467476,-48.74757,-27.1452,166.8859,179.0147,10,0.001489506,-0.2476625,0.02370799,0.2029592,-0.02931566,0.6356722,0.01601374,-0.2594315,0.02319619,-0.01413359,-0.005951863,0.04126551,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,12,0.6,40.02336,-75.34226,133,0,277.3828,1,10,1332020676,-0.03926086,-0.5910492,-0.8269348,-2.05545,-48.88585,-26.86023,166.8859,179.0147,10,-0.105156,-0.1765564,-0.1048971,0.2045417,-0.04456894,0.6351733,-0.09064051,-0.1883361,-0.1053943,-0.01094923,-0.006704349,-0.01422036,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,13,0.65,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.01557922,-0.6147156,-0.8112793,-2.398804,-49.23155,-26.93146,166.8859,179.0147,10,0.1837626,-0.01264655,-0.1911023,0.1946274,-0.04150157,0.6339269,0.1982652,-0.02443396,-0.1915888,-0.006991993,-0.006578924,0.00455316,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,14,0.7,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.007598877,-0.6118164,-0.8374634,-2.330124,-49.9921,-26.29022,166.8859,179.0147,10,0.09315471,0.1255696,-0.2243191,0.1803543,-0.03142849,0.6464839,0.1076568,0.11378,-0.224798,0.005734161,-0.02926928,-0.006737574,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,15,0.75,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.007598877,-0.6118164,-0.8374634,-1.918091,-49.9921,-26.57523,166.8859,179.0147,10,-0.03389751,0.04507267,0.005366802,0.1752085,-0.02468391,0.6505637,-0.01912425,0.03323812,0.004849044,0.003404692,-0.0171677,-0.0334641,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,16,0.8,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,0.01821899,-0.6483459,-0.8099518,-1.574738,-49.36983,-27.07394,166.8859,179.0147,10,-0.09082951,0.01049765,-0.05367122,0.1719696,-0.02034468,0.6462395,-0.0760633,-0.00133228,-0.05418714,0.03355986,-0.05004847,0.01080471,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,17,0.85,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.01593018,-0.5887909,-0.8064117,-1.368713,-49.43897,-28.00018,166.8859,179.0147,10,-0.08804411,-0.005495965,0.06356193,0.172247,-0.02184904,0.6435267,-0.07328779,-0.01732989,0.06305488,0.005346767,0.01028357,-0.00155215,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,18,0.9,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.003189087,-0.5938263,-0.8333893,-1.57473,-49.36983,-27.64392,166.8859,179.0147,10,-0.1403023,-0.01654489,-0.02796559,0.1720645,-0.02204887,0.638944,-0.1255593,-0.02838006,-0.02846564,0.02236696,-0.00539752,-0.03447478,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,19,0.95,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.008712769,-0.5787506,-0.804184,-1.849411,-48.81671,-27.07391,166.8859,179.0147,10,-0.07288326,0.007403322,0.0005861617,0.1697678,-0.01988857,0.63287,-0.05814816,-0.004432345,9.110447e-05,0.00732299,0.01271079,0.001989882,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,20,1,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,0.005050659,-0.5917969,-0.8389587,-1.57473,-48.40186,-28.64142,166.8859,179.0147,10,-0.09287108,0.002854909,-0.0250433,0.1683303,-0.01765507,0.6282991,-0.07815277,-0.008980951,-0.02553224,0.01933337,-0.004027347,-0.03005641,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,21,1.05,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.02185059,-0.5769653,-0.8262787,-1.50605,-48.88585,-28.85516,166.8859,179.0147,10,-0.04409103,0.0429725,-0.02237881,0.1671717,-0.01647198,0.6245551,-0.02855805,0.03152536,-0.02363907,-0.01859005,0.01672795,-0.003797558,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,22,1.1,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,-0.08337402,-0.4791412,-0.7178345,-1.50605,-48.88585,-28.85516,166.8859,179.0147,10,-0.1438712,0.2262297,-0.1548849,0.1647675,-0.0107925,0.6233276,-0.1283386,0.2147767,-0.1561418,-0.07461132,0.1045989,0.09405878,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:37 +0000,23,1.15,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,0.1062012,-0.6369934,-1.037247,-0.2699585,-48.60928,-29.42517,166.8859,179.0147,10,-0.5277941,0.3218955,-0.8946922,0.1336593,0.02136104,0.5965794,-0.5122716,0.3104401,-0.8959488,0.08853133,-0.07517739,-0.2101732,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:38 +0000,24,1.2,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,0.2911224,-0.6581116,-0.9476013,1.515503,-47.36475,-30.7077,166.8859,179.0147,10,-0.7583277,0.358287,-1.16718,0.06789097,0.06974698,0.57234,-0.7428037,0.3468325,-1.168438,0.2325381,-0.116511,-0.1090093,0.0.0.0,10.141.24.185,1,0
2012-03-17 21:44:38 +0000,25,1.25,40.02332,-75.34231,135,0,277.3828,12,10,1332020677,0.2381897,-0.6996002,-0.8102112,3.644341,-46.18936,-32.48895,166.8859,179.0147,10,-0.658224,0.0361375,-0.09631003,0.04126,0.09842395,0.5392185,-0.642693,0.024687,-0.0975714,0.1538674,-0.1861347,0.04374601,0.0.0.0,10.141.24.185,1,0
